name,createdAt,tick,poseData
rawPoseData,1580312685312,10,"{""score"":0.3396493708509404,""keypoints"":[{""score"":0.9924858212471008,""part"":""nose"",""position"":{""x"":175.66140702711724,""y"":138.00868604303466}},{""score"":0.9984602928161621,""part"":""leftEye"",""position"":{""x"":152.0942474727461,""y"":110.52210326152314}},{""score"":0.9995742440223694,""part"":""rightEye"",""position"":{""x"":196.94639513011504,""y"":112.23553980953261}},{""score"":0.945193886756897,""part"":""leftEar"",""position"":{""x"":120.67361901280435,""y"":119.50712448482344}},{""score"":0.5284678339958191,""part"":""rightEar"",""position"":{""x"":218.61557523999087,""y"":125.1196350075017}},{""score"":0.20785778760910034,""part"":""leftShoulder"",""position"":{""x"":88.30461385908043,""y"":223.76885205843325}},{""score"":0.9242720603942871,""part"":""rightShoulder"",""position"":{""x"":261.3380229395292,""y"":221.70877901524392}},{""score"":0.04333535209298134,""part"":""leftElbow"",""position"":{""x"":76.91762170027556,""y"":282.3257900770057}},{""score"":0.09947619587182999,""part"":""rightElbow"",""position"":{""x"":315.5410401219784,""y"":296.31174293540704}},{""score"":0.009296666830778122,""part"":""leftWrist"",""position"":{""x"":77.14597962659616,""y"":282.32573702215086}},{""score"":0.015218928456306458,""part"":""rightWrist"",""position"":{""x"":296.0586788137872,""y"":288.2004166498382}},{""score"":0.0013985681580379605,""part"":""leftHip"",""position"":{""x"":114.5348325239091,""y"":304.6579963616164}},{""score"":0.003638939233496785,""part"":""rightHip"",""position"":{""x"":243.72371218289396,""y"":296.37136199000327}},{""score"":0.0008095405646599829,""part"":""leftKnee"",""position"":{""x"":106.48807164823268,""y"":290.4831847691748}},{""score"":0.002959114732220769,""part"":""rightKnee"",""position"":{""x"":250.642779745051,""y"":286.7254695382953}},{""score"":0.0007689337362535298,""part"":""leftAnkle"",""position"":{""x"":99.94308200292843,""y"":291.13639942757806}},{""score"":0.0008251379476860166,""part"":""rightAnkle"",""position"":{""x"":249.42065007891784,""y"":291.6934107276735}}]}"
rawPoseData,1580312685401,11,"{""score"":0.33859982843825814,""keypoints"":[{""score"":0.9911661744117737,""part"":""nose"",""position"":{""x"":174.5542922996272,""y"":136.88096811085143}},{""score"":0.9981495141983032,""part"":""leftEye"",""position"":{""x"":152.03877801215967,""y"":109.14464128194294}},{""score"":0.99951171875,""part"":""rightEye"",""position"":{""x"":196.86167793281,""y"":111.01924574764263}},{""score"":0.915415346622467,""part"":""leftEar"",""position"":{""x"":121.04117110362748,""y"":118.43355365606018}},{""score"":0.5147630572319031,""part"":""rightEar"",""position"":{""x"":217.87628171705705,""y"":123.2422159574152}},{""score"":0.2374357283115387,""part"":""leftShoulder"",""position"":{""x"":88.05700107568805,""y"":223.97780251998222}},{""score"":0.9267995357513428,""part"":""rightShoulder"",""position"":{""x"":262.47826146654984,""y"":222.5046256883208}},{""score"":0.05766725912690163,""part"":""leftElbow"",""position"":{""x"":79.05558495422503,""y"":281.92378176001483}},{""score"":0.07623077183961868,""part"":""rightElbow"",""position"":{""x"":315.7353004404628,""y"":299.25605520367264}},{""score"":0.011720352806150913,""part"":""leftWrist"",""position"":{""x"":78.218642214993,""y"":281.6724764883341}},{""score"":0.01387427281588316,""part"":""rightWrist"",""position"":{""x"":296.274094529251,""y"":289.8220348810937}},{""score"":0.0028661850374192,""part"":""leftHip"",""position"":{""x"":114.43243960173973,""y"":303.4006235592443}},{""score"":0.0036618709564208984,""part"":""rightHip"",""position"":{""x"":241.85988397485073,""y"":294.15633567221437}},{""score"":0.0014040081296116114,""part"":""leftKnee"",""position"":{""x"":106.58090884890686,""y"":290.87256639576805}},{""score"":0.0031673572957515717,""part"":""rightKnee"",""position"":{""x"":250.12578921077514,""y"":286.63100123193215}},{""score"":0.0014206989435479045,""part"":""leftAnkle"",""position"":{""x"":100.81087454277969,""y"":290.94700965824745}},{""score"":0.0009432312217541039,""part"":""rightAnkle"",""position"":{""x"":248.6007631808431,""y"":291.4489218488291}}]}"
rawPoseData,1580312685492,12,"{""score"":0.3408766291104257,""keypoints"":[{""score"":0.9912353754043579,""part"":""nose"",""position"":{""x"":174.69691821021922,""y"":137.37351818820488}},{""score"":0.9983269572257996,""part"":""leftEye"",""position"":{""x"":151.86318287863577,""y"":110.037149276507}},{""score"":0.9995543360710144,""part"":""rightEye"",""position"":{""x"":197.06840787514028,""y"":111.81365598486155}},{""score"":0.9397432804107666,""part"":""leftEar"",""position"":{""x"":121.6594973968823,""y"":117.38419287707049}},{""score"":0.5178707838058472,""part"":""rightEar"",""position"":{""x"":218.21966598720155,""y"":123.38972695008229}},{""score"":0.21144913136959076,""part"":""leftShoulder"",""position"":{""x"":89.53853551145832,""y"":224.25652863363837}},{""score"":0.9317507743835449,""part"":""rightShoulder"",""position"":{""x"":262.2804034201964,""y"":221.63704982497217}},{""score"":0.05057888478040695,""part"":""leftElbow"",""position"":{""x"":78.28195989591785,""y"":282.6355140980344}},{""score"":0.11204269528388977,""part"":""rightElbow"",""position"":{""x"":313.6486541906521,""y"":296.5006693265558}},{""score"":0.014427036978304386,""part"":""leftWrist"",""position"":{""x"":79.32217571572664,""y"":281.43363618709213}},{""score"":0.017039136961102486,""part"":""rightWrist"",""position"":{""x"":296.3289925174826,""y"":289.39226062219996}},{""score"":0.001917957211844623,""part"":""leftHip"",""position"":{""x"":114.76748037550499,""y"":305.10026747253596}},{""score"":0.003422679379582405,""part"":""rightHip"",""position"":{""x"":243.73167390904723,""y"":296.6691374736299}},{""score"":0.0009533678530715406,""part"":""leftKnee"",""position"":{""x"":106.64322335925232,""y"":290.8289338884438}},{""score"":0.002806716598570347,""part"":""rightKnee"",""position"":{""x"":250.53143945858105,""y"":286.2822984418105}},{""score"":0.0009224296663887799,""part"":""leftAnkle"",""position"":{""x"":100.16647115305554,""y"":290.3699324888008}},{""score"":0.0008611514931544662,""part"":""rightAnkle"",""position"":{""x"":249.3900230433184,""y"":291.5640471724445}}]}"
rawPoseData,1580312685577,13,"{""score"":0.34239050325841697,""keypoints"":[{""score"":0.9980977177619934,""part"":""nose"",""position"":{""x"":175.17066515234882,""y"":135.85768160268177}},{""score"":0.9984298944473267,""part"":""leftEye"",""position"":{""x"":152.0286657421101,""y"":108.84762973955193}},{""score"":0.9994304776191711,""part"":""rightEye"",""position"":{""x"":197.32230018119077,""y"":110.84949868652163}},{""score"":0.9295547604560852,""part"":""leftEar"",""position"":{""x"":121.90968532449062,""y"":115.20744417682951}},{""score"":0.5194181203842163,""part"":""rightEar"",""position"":{""x"":218.35802927215303,""y"":123.11295388784887}},{""score"":0.2594432532787323,""part"":""leftShoulder"",""position"":{""x"":89.2857942793419,""y"":223.21688930500153}},{""score"":0.9337384104728699,""part"":""rightShoulder"",""position"":{""x"":262.3510010037295,""y"":221.87120134257418}},{""score"":0.026153475046157837,""part"":""leftElbow"",""position"":{""x"":76.12363426904653,""y"":303.6557998883618}},{""score"":0.11827076226472855,""part"":""rightElbow"",""position"":{""x"":313.6877627981169,""y"":297.52693274749845}},{""score"":0.004879100248217583,""part"":""leftWrist"",""position"":{""x"":83.02398920554435,""y"":295.4693644775481}},{""score"":0.021252987906336784,""part"":""rightWrist"",""position"":{""x"":297.31128797616026,""y"":290.82838180157125}},{""score"":0.0022760694846510887,""part"":""leftHip"",""position"":{""x"":115.45435932765022,""y"":303.84085911600806}},{""score"":0.0033128708600997925,""part"":""rightHip"",""position"":{""x"":242.29111398044608,""y"":296.43491294475973}},{""score"":0.0011845414992421865,""part"":""leftKnee"",""position"":{""x"":107.20927752514623,""y"":290.68145854961267}},{""score"":0.003129723947495222,""part"":""rightKnee"",""position"":{""x"":250.10555011087072,""y"":287.15604959821843}},{""score"":0.0011723018251359463,""part"":""leftAnkle"",""position"":{""x"":100.05250160842692,""y"":289.36272610401187}},{""score"":0.0008940878906287253,""part"":""rightAnkle"",""position"":{""x"":249.14470925316965,""y"":291.4081031349363}}]}"
rawPoseData,1580312685666,14,"{""score"":0.33414148132535904,""keypoints"":[{""score"":0.9923735857009888,""part"":""nose"",""position"":{""x"":174.69451584235853,""y"":137.42844359174325}},{""score"":0.9980350136756897,""part"":""leftEye"",""position"":{""x"":152.19146086554147,""y"":110.17878115849254}},{""score"":0.9995622038841248,""part"":""rightEye"",""position"":{""x"":197.2987277352138,""y"":111.68500343769875}},{""score"":0.9160962104797363,""part"":""leftEar"",""position"":{""x"":121.4154517657679,""y"":117.77503777116272}},{""score"":0.5472874045372009,""part"":""rightEar"",""position"":{""x"":218.28533750330305,""y"":124.86945727317197}},{""score"":0.17890791594982147,""part"":""leftShoulder"",""position"":{""x"":88.35498496120692,""y"":224.3292269268092}},{""score"":0.916907012462616,""part"":""rightShoulder"",""position"":{""x"":262.6390094813678,""y"":221.9097775762088}},{""score"":0.030358146876096725,""part"":""leftElbow"",""position"":{""x"":76.46481612598865,""y"":303.22061184393544}},{""score"":0.06854399293661118,""part"":""rightElbow"",""position"":{""x"":317.13631721207935,""y"":296.62279624825766}},{""score"":0.005515391938388348,""part"":""leftWrist"",""position"":{""x"":83.4013496304832,""y"":294.9585562289999}},{""score"":0.012365675531327724,""part"":""rightWrist"",""position"":{""x"":295.737996191936,""y"":288.34233157217324}},{""score"":0.0027139345183968544,""part"":""leftHip"",""position"":{""x"":114.55845380589943,""y"":303.141715867583}},{""score"":0.004180965945124626,""part"":""rightHip"",""position"":{""x"":242.51931963547048,""y"":296.07228155164404}},{""score"":0.001512373797595501,""part"":""leftKnee"",""position"":{""x"":106.64367374256034,""y"":290.28046740127246}},{""score"":0.0034197585191577673,""part"":""rightKnee"",""position"":{""x"":250.09768830138074,""y"":286.14113066811944}},{""score"":0.0016853647539392114,""part"":""leftAnkle"",""position"":{""x"":99.65902808971859,""y"":289.86138819799226}},{""score"":0.000940231024287641,""part"":""rightAnkle"",""position"":{""x"":249.23522319425814,""y"":291.54469766531923}}]}"
rawPoseData,1580312685751,15,"{""score"":0.3450988701935036,""keypoints"":[{""score"":0.9988358616828918,""part"":""nose"",""position"":{""x"":174.49961149515667,""y"":133.9120559126404}},{""score"":0.9984252452850342,""part"":""leftEye"",""position"":{""x"":152.34252418325636,""y"":109.2147286921651}},{""score"":0.9996342658996582,""part"":""rightEye"",""position"":{""x"":196.7301650362128,""y"":111.46831213897343}},{""score"":0.917236328125,""part"":""leftEar"",""position"":{""x"":121.3223291929115,""y"":118.41242419506037}},{""score"":0.5539596676826477,""part"":""rightEar"",""position"":{""x"":218.0755433286333,""y"":123.60429927927802}},{""score"":0.2730899155139923,""part"":""leftShoulder"",""position"":{""x"":89.09670075040191,""y"":223.508764261308}},{""score"":0.9383699893951416,""part"":""rightShoulder"",""position"":{""x"":267.8136404515728,""y"":221.50126395522665}},{""score"":0.05429362505674362,""part"":""leftElbow"",""position"":{""x"":77.0742963669208,""y"":302.5327318004755}},{""score"":0.09264528006315231,""part"":""rightElbow"",""position"":{""x"":313.20556922765445,""y"":299.10763010992844}},{""score"":0.008316156454384327,""part"":""leftWrist"",""position"":{""x"":82.9372661524074,""y"":295.7484551608032}},{""score"":0.0181149709969759,""part"":""rightWrist"",""position"":{""x"":296.5798053033982,""y"":289.26370043429137}},{""score"":0.002981891157105565,""part"":""leftHip"",""position"":{""x"":113.96850399668566,""y"":304.5977825085558}},{""score"":0.003809197572991252,""part"":""rightHip"",""position"":{""x"":242.86206630747822,""y"":295.1986102208893}},{""score"":0.0015507289208471775,""part"":""leftKnee"",""position"":{""x"":107.33153426824055,""y"":291.0468295688799}},{""score"":0.0028504515066742897,""part"":""rightKnee"",""position"":{""x"":250.78325808437359,""y"":287.4699279604043}},{""score"":0.0017630599904805422,""part"":""leftAnkle"",""position"":{""x"":99.37294417566645,""y"":290.16528823184683}},{""score"":0.0008041579858399928,""part"":""rightAnkle"",""position"":{""x"":249.28617717392012,""y"":291.64344199828645}}]}"
rawPoseData,1580312685837,16,"{""score"":0.35756504668525474,""keypoints"":[{""score"":0.9978780746459961,""part"":""nose"",""position"":{""x"":173.44660124651404,""y"":135.88277946947588}},{""score"":0.998350977897644,""part"":""leftEye"",""position"":{""x"":151.5382327778757,""y"":110.27278559993212}},{""score"":0.9997085928916931,""part"":""rightEye"",""position"":{""x"":196.04639423848613,""y"":112.89898619099964}},{""score"":0.9076535105705261,""part"":""leftEar"",""position"":{""x"":122.13817817167288,""y"":119.5921076539716}},{""score"":0.6145608425140381,""part"":""rightEar"",""position"":{""x"":217.64403486676315,""y"":126.30259423864348}},{""score"":0.4285779297351837,""part"":""leftShoulder"",""position"":{""x"":91.04749139904624,""y"":224.8394089820477}},{""score"":0.9134486317634583,""part"":""rightShoulder"",""position"":{""x"":262.9532741410796,""y"":221.02483671284568}},{""score"":0.055210571736097336,""part"":""leftElbow"",""position"":{""x"":75.36841134855234,""y"":301.3104550279566}},{""score"":0.1197497770190239,""part"":""rightElbow"",""position"":{""x"":315.5521016913281,""y"":295.2257351238579}},{""score"":0.007140608038753271,""part"":""leftWrist"",""position"":{""x"":82.73251343162548,""y"":294.6914372033818}},{""score"":0.022482236847281456,""part"":""rightWrist"",""position"":{""x"":298.1976627100823,""y"":291.9514578104196}},{""score"":0.004632612690329552,""part"":""leftHip"",""position"":{""x"":102.22634968630285,""y"":303.64511785309105}},{""score"":0.0027608757372945547,""part"":""rightHip"",""position"":{""x"":243.73935117300613,""y"":298.7994213160846}},{""score"":0.0015275271143764257,""part"":""leftKnee"",""position"":{""x"":91.46715497404603,""y"":291.4641147027737}},{""score"":0.002125706057995558,""part"":""rightKnee"",""position"":{""x"":251.11103909659457,""y"":286.3336180621863}},{""score"":0.0021543914917856455,""part"":""leftAnkle"",""position"":{""x"":84.05238270618088,""y"":290.32755516686143}},{""score"":0.0006429268978536129,""part"":""rightAnkle"",""position"":{""x"":249.38897522266967,""y"":291.41542865968245}}]}"
rawPoseData,1580312685929,17,"{""score"":0.34615759390598055,""keypoints"":[{""score"":0.9972096085548401,""part"":""nose"",""position"":{""x"":173.10741262690604,""y"":133.76982071420912}},{""score"":0.9984793066978455,""part"":""leftEye"",""position"":{""x"":150.8739717551438,""y"":109.62001180790298}},{""score"":0.9997196793556213,""part"":""rightEye"",""position"":{""x"":195.00749683937264,""y"":111.67050364321699}},{""score"":0.8379876017570496,""part"":""leftEar"",""position"":{""x"":122.830001876333,""y"":119.40188360921707}},{""score"":0.6373995542526245,""part"":""rightEar"",""position"":{""x"":218.30497576857886,""y"":124.12677472847506}},{""score"":0.2305014282464981,""part"":""leftShoulder"",""position"":{""x"":89.35649135487725,""y"":225.9178864722436}},{""score"":0.9409297704696655,""part"":""rightShoulder"",""position"":{""x"":262.3645823900353,""y"":220.6483667639667}},{""score"":0.05264197289943695,""part"":""leftElbow"",""position"":{""x"":76.59844601826427,""y"":302.80115334711724}},{""score"":0.14380471408367157,""part"":""rightElbow"",""position"":{""x"":313.0512517934737,""y"":295.75763048687037}},{""score"":0.007644481025636196,""part"":""leftWrist"",""position"":{""x"":83.02502343704157,""y"":295.38135620818997}},{""score"":0.02498803101480007,""part"":""rightWrist"",""position"":{""x"":298.04132631624486,""y"":290.27431206462643}},{""score"":0.0030770236626267433,""part"":""leftHip"",""position"":{""x"":116.04498486349067,""y"":304.07049026262865}},{""score"":0.003478885628283024,""part"":""rightHip"",""position"":{""x"":242.32966094342467,""y"":298.14910313637387}},{""score"":0.0014454167103394866,""part"":""leftKnee"",""position"":{""x"":108.08199661775583,""y"":291.61047637639484}},{""score"":0.0033730838913470507,""part"":""rightKnee"",""position"":{""x"":250.58096318004394,""y"":286.92327555987526}},{""score"":0.0010797182330861688,""part"":""leftAnkle"",""position"":{""x"":115.96717993371212,""y"":291.09293253414705}},{""score"":0.0009188199182972312,""part"":""rightAnkle"",""position"":{""x"":249.35921643678796,""y"":291.7111434002658}}]}"
rawPoseData,1580312686024,18,"{""score"":0.3587653594166862,""keypoints"":[{""score"":0.9963247776031494,""part"":""nose"",""position"":{""x"":171.17691737607961,""y"":134.94198839317795}},{""score"":0.9987527132034302,""part"":""leftEye"",""position"":{""x"":149.69028167342574,""y"":110.23755401249102}},{""score"":0.9997643828392029,""part"":""rightEye"",""position"":{""x"":193.94932765741376,""y"":112.77436112791565}},{""score"":0.7863174676895142,""part"":""leftEar"",""position"":{""x"":123.60700044150877,""y"":119.70563725547902}},{""score"":0.6827390193939209,""part"":""rightEar"",""position"":{""x"":218.7779005670406,""y"":125.12340360579222}},{""score"":0.44076627492904663,""part"":""leftShoulder"",""position"":{""x"":89.61058131028355,""y"":226.15183915582537}},{""score"":0.9332056641578674,""part"":""rightShoulder"",""position"":{""x"":263.23020163629457,""y"":220.26540562660824}},{""score"":0.05394675210118294,""part"":""leftElbow"",""position"":{""x"":77.06550903914592,""y"":303.7017084002848}},{""score"":0.1575291007757187,""part"":""rightElbow"",""position"":{""x"":314.8616106941721,""y"":295.0603020552004}},{""score"":0.00785776972770691,""part"":""leftWrist"",""position"":{""x"":83.92303460995595,""y"":294.6461181357635}},{""score"":0.025036463513970375,""part"":""rightWrist"",""position"":{""x"":299.1129177883046,""y"":291.7952560773589}},{""score"":0.005965498276054859,""part"":""leftHip"",""position"":{""x"":103.82370640191553,""y"":302.5792039593886}},{""score"":0.002781549235805869,""part"":""rightHip"",""position"":{""x"":243.64580945975703,""y"":299.1421065174861}},{""score"":0.0019379511941224337,""part"":""leftKnee"",""position"":{""x"":92.55825124650045,""y"":290.9026632224063}},{""score"":0.0027746378909796476,""part"":""rightKnee"",""position"":{""x"":251.26196797877463,""y"":286.6169236859511}},{""score"":0.002502964809536934,""part"":""leftAnkle"",""position"":{""x"":100.03814830978123,""y"":289.04018081755595}},{""score"":0.0008081227424554527,""part"":""rightAnkle"",""position"":{""x"":249.45178816368036,""y"":291.09368856582864}}]}"
rawPoseData,1580312686115,19,"{""score"":0.35822412734919723,""keypoints"":[{""score"":0.9993243217468262,""part"":""nose"",""position"":{""x"":169.4801006897267,""y"":134.3591915209852}},{""score"":0.9988131523132324,""part"":""leftEye"",""position"":{""x"":149.08613299050035,""y"":109.71949647512915}},{""score"":0.9997264742851257,""part"":""rightEye"",""position"":{""x"":192.5757824476112,""y"":112.18129710698338}},{""score"":0.7341835498809814,""part"":""leftEar"",""position"":{""x"":123.86799417122182,""y"":119.19856523689248}},{""score"":0.6719669103622437,""part"":""rightEar"",""position"":{""x"":219.21834826398674,""y"":124.69524143569899}},{""score"":0.4777502119541168,""part"":""leftShoulder"",""position"":{""x"":90.07777439875844,""y"":224.4738135748164}},{""score"":0.9345407485961914,""part"":""rightShoulder"",""position"":{""x"":262.61919843973675,""y"":219.91621025379754}},{""score"":0.0562298558652401,""part"":""leftElbow"",""position"":{""x"":78.0266061494188,""y"":305.2143928459914}},{""score"":0.17036694288253784,""part"":""rightElbow"",""position"":{""x"":313.73122769930245,""y"":295.97443501390404}},{""score"":0.005995974410325289,""part"":""leftWrist"",""position"":{""x"":99.44367291877816,""y"":295.70227066628655}},{""score"":0.02527424320578575,""part"":""rightWrist"",""position"":{""x"":298.2752189098551,""y"":292.4394770708565}},{""score"":0.004917446058243513,""part"":""leftHip"",""position"":{""x"":104.55816995213223,""y"":303.042139206159}},{""score"":0.003086529904976487,""part"":""rightHip"",""position"":{""x"":243.04349203633274,""y"":299.3898162275818}},{""score"":0.0017793289152905345,""part"":""leftKnee"",""position"":{""x"":93.15049898730541,""y"":291.7177265221004}},{""score"":0.002910143695771694,""part"":""rightKnee"",""position"":{""x"":251.2167486210605,""y"":287.6154569405123}},{""score"":0.0020541916601359844,""part"":""leftAnkle"",""position"":{""x"":100.16752479762636,""y"":290.55959459016157}},{""score"":0.0008901391993276775,""part"":""rightAnkle"",""position"":{""x"":249.4168349246243,""y"":291.12446841288033}}]}"
rawPoseData,1580312686206,20,"{""score"":0.35156245918958173,""keypoints"":[{""score"":0.9989789724349976,""part"":""nose"",""position"":{""x"":168.73791995741848,""y"":136.1127907614326}},{""score"":0.9987474083900452,""part"":""leftEye"",""position"":{""x"":148.29482601941163,""y"":110.5497046847018}},{""score"":0.999699056148529,""part"":""rightEye"",""position"":{""x"":192.27265167094833,""y"":113.21624199360696}},{""score"":0.727428674697876,""part"":""leftEar"",""position"":{""x"":123.54759643622606,""y"":118.38619514035187}},{""score"":0.7128824591636658,""part"":""rightEar"",""position"":{""x"":219.6036473013881,""y"":124.56043878436441}},{""score"":0.3837033808231354,""part"":""leftShoulder"",""position"":{""x"":88.57712245341227,""y"":225.1303093596099}},{""score"":0.9214187860488892,""part"":""rightShoulder"",""position"":{""x"":262.3881129765723,""y"":220.3386714607035}},{""score"":0.056581102311611176,""part"":""leftElbow"",""position"":{""x"":78.19476801705292,""y"":304.21543417910794}},{""score"":0.1314893662929535,""part"":""rightElbow"",""position"":{""x"":314.39399343003856,""y"":294.40652095104184}},{""score"":0.006080536171793938,""part"":""leftWrist"",""position"":{""x"":99.42067995304879,""y"":295.85721931683906}},{""score"":0.028432711958885193,""part"":""rightWrist"",""position"":{""x"":297.6924146587134,""y"":292.3277076493385}},{""score"":0.0024196442682296038,""part"":""leftHip"",""position"":{""x"":116.31965486090687,""y"":303.5013051245262}},{""score"":0.0027907968033105135,""part"":""rightHip"",""position"":{""x"":243.54125743980578,""y"":300.4510247884235}},{""score"":0.001516813412308693,""part"":""leftKnee"",""position"":{""x"":108.44932691421283,""y"":291.53884407816014}},{""score"":0.002362381899729371,""part"":""rightKnee"",""position"":{""x"":251.01016828072886,""y"":287.40011409906674}},{""score"":0.0012739863013848662,""part"":""leftAnkle"",""position"":{""x"":116.07673130544782,""y"":290.92378087991773}},{""score"":0.000755729095544666,""part"":""rightAnkle"",""position"":{""x"":249.15198236120207,""y"":291.58940842738843}}]}"
rawPoseData,1580312686292,21,"{""score"":0.36575782991712913,""keypoints"":[{""score"":0.9990167617797852,""part"":""nose"",""position"":{""x"":167.59340812756685,""y"":135.6053468721203}},{""score"":0.9988742470741272,""part"":""leftEye"",""position"":{""x"":148.04586791001725,""y"":110.07718841258423}},{""score"":0.9996592998504639,""part"":""rightEye"",""position"":{""x"":191.78275377955566,""y"":112.82592454508432}},{""score"":0.7632269859313965,""part"":""leftEar"",""position"":{""x"":123.72302558797051,""y"":119.15503835253617}},{""score"":0.8454216718673706,""part"":""rightEar"",""position"":{""x"":220.01952678301217,""y"":125.22446361281396}},{""score"":0.38383179903030396,""part"":""leftShoulder"",""position"":{""x"":89.2200305511407,""y"":225.54739815403514}},{""score"":0.9310301542282104,""part"":""rightShoulder"",""position"":{""x"":262.97813452315967,""y"":221.17352562063877}},{""score"":0.06868307292461395,""part"":""leftElbow"",""position"":{""x"":77.68021649281422,""y"":304.16203665804085}},{""score"":0.18120473623275757,""part"":""rightElbow"",""position"":{""x"":314.25174267709434,""y"":295.572841887658}},{""score"":0.006015656515955925,""part"":""leftWrist"",""position"":{""x"":98.98074099996325,""y"":295.9173849824628}},{""score"":0.029050642624497414,""part"":""rightWrist"",""position"":{""x"":298.44876208149714,""y"":290.07251390858994}},{""score"":0.002326300833374262,""part"":""leftHip"",""position"":{""x"":115.51806951665739,""y"":302.802865704726}},{""score"":0.0034092513378709555,""part"":""rightHip"",""position"":{""x"":244.12018690211838,""y"":299.0989631856584}},{""score"":0.001562640885822475,""part"":""leftKnee"",""position"":{""x"":107.90979731613524,""y"":291.31230091270425}},{""score"":0.002585118170827627,""part"":""rightKnee"",""position"":{""x"":250.9433135377901,""y"":287.66331047261855}},{""score"":0.0012529330560937524,""part"":""leftAnkle"",""position"":{""x"":115.83611074717888,""y"":290.50819161525465}},{""score"":0.0007318362477235496,""part"":""rightAnkle"",""position"":{""x"":249.5904057598963,""y"":291.34399315723675}}]}"
